no;title;author;journal;number;cites;year;cid;pubid;id
703;Perancangan Universal Kitchen Cabinet (Studi Kasus Untuk Pengguna Kursi Roda Dan Pengguna Normal);S Hadi;Intra;6 (1), 1-8;0;2017;#N/A;-rwTIRUNLawC;2C4UV_EAAAAJ
704;INVESTIGASI SEGMENTASI BARIS UNTUK CITRA DOKUMEN SUNDA LAMPAU;E Paulus, M Suryani, S Hadi, A Hidayat;JIKO (Jurnal Informatika dan Komputer);2 (2), 60-66;0;2017;#N/A;w0odbtu79TwC;2C4UV_EAAAAJ
705;Correcting circular non-uniform illumination of Sundanese lontar images;S Hadi, M Suryani, E Paulus, AK Supriatna;Journal of Physics: Conference Series;893 (1), 012052;0;2017;#N/A;gkldIfsazJcC;2C4UV_EAAAAJ
706;Interpersonal Relationship between Lecturers and Students of Technological and Vocational Education;S Hadi, E Tanumihardja;International Conference on Technology and Vocational Teachers (ICTVT;2017);0;2017;#N/A;YiZc1oW-E3oC;2C4UV_EAAAAJ
707;The Students' Teaching Quality in Teaching Experience Program at Vocational Secondary Schools;IW Djatmiko, S Hadi, N Yuniarti;International Conference on Technology and Vocational Teachers (ICTVT;2017);0;2017;#N/A;7q08wCQPkLwC;2C4UV_EAAAAJ
708;Analisis USAha Tani dan Kemampuan Membayar Kredit Petani Karet Eks Upp Tcsdp Taluk Kuantan Sub Unit Kuantan Mudik;LCF Manik, S Hadi, D Muwardi;Jurnal Online Mahasiswa (JOM) Bidang Pertanian;4 (1), 1-13;0;2017;#N/A;iWL_APfBKHwC;2C4UV_EAAAAJ
709;Analisis USAhatani dan Kemampuan Membayar Kredit pada Petani Karet Eks Upp Tcsdp Taluk Kuantan Sub Unit Kuantan Tengah;E Guspiarni, S Hadi;Jurnal Online Mahasiswa (JOM) Bidang Pertanian;4 (1), 1-12;0;2017;#N/A;jMZTt8odoasC;2C4UV_EAAAAJ
710;KOMITMEN JEPANG DALAM MEMBANTU INDONESIA MENGATASI KRISIS EKONOMI 1997-2000;S Hadi, DI Fitrah, N Rochayati;Global: Jurnal Politik Internasional;6 (1);0;2017;#N/A;mgoTDWlsYNUC;2C4UV_EAAAAJ
711;Analisis USAhatani dan Kemampuan Membayar Kredit pada Petani Karet Eks Upp Tcsdp Taluk Kuantan Sub Unit Muara Lembu;A Valentia, S Hadi, A Rifai;Jurnal Online Mahasiswa (JOM) Bidang Pertanian;4 (1), 1-12;0;2017;#N/A;4uoR24qA-WYC;2C4UV_EAAAAJ
712;Rofil Kelembagaan Petani dalam Program Revitalisasi Sektor Pertanian di Kabupaten Situbondo;E Sutiarso, RA Ediyanto, S Hadi, K Haerah;Jurnal Agribest;1 (2);0;2017;#N/A;b8m_4JuPjscC;2C4UV_EAAAAJ
713;Analysis of Iron (Fe) in SPAM UNS Drinking Water Using Atomic Absorption Spectrophotometric Method;S Hadi;Prosiding APC (Annual Pharmacy Conference);1 (1);0;2017;#N/A;bxPAEoiBajcC;2C4UV_EAAAAJ
714;ANALISIS PERUBAHAN SUHU PEMANASAN PADA STAINLESS STEELS 304;G Gumono, RNA Takwim, S Hadi;Info Teknik;18 (1), 113-130;0;2017;#N/A;eIKNFFVQvJAC;2C4UV_EAAAAJ
715;PENERAPAN METODE DEMONSTRASI DAN PEMBERIAN TUGAS BELAJAR UNTUK MENINGKATKAN PRESTASI BELAJAR SISWA;S Hadi, S Ag;Thalaba;1 (2), 5-5;0;2017;#N/A;PQ6BjWB6CiEC;2C4UV_EAAAAJ
716;Metabolite Variation of Peanut Hulls (Arachis hypogaea L.) from Three Locations of Lombok Island on the Basis of GC-MS Analysis;S Hadi, D Asnawati, B Mariana, H Sholehah, AR Satriani, S Priyambodo;The Journal of Pure and Applied Chemistry Research;6 (3), 221;0;2017;#N/A;gFrPXmx1TSsC;2C4UV_EAAAAJ
717;Peran Kelembagaan Lokal Dalam Pemberdayaan Perekonomian Masyarakat Desa Terisolir Di Jember [Institutional Role of Local Economic Development in Village Isolated Jember];S Hadi, AN Akhmadi;Agritrop: Jurnal Ilmu-Ilmu Pertanian (Journal of Agricultural Science);12 (2);0;2017;#N/A;oXKBmVzQOggC;2C4UV_EAAAAJ
718;Upaya Pemberdayaan Ekonomi Masyarakat Melalui Pemanfaatan Lahan Tidur Di Kabupaten Jember [Economic Empowerment Community Through Vacant in Land Usege in Jember Regency];S Hadi, RA Ediyanto;Agritrop: Jurnal Ilmu-Ilmu Pertanian (Journal of Agricultural Science);12 (1);0;2017;#N/A;ovGv7akYl-cC;2C4UV_EAAAAJ
719;EKSISTENSI DEWAN PERWAKILAN RAKYAT DAERAH?(Studi Tentang Kinerja Dewan Perwakilan Rakyat Daerah Kabupaten Situbondo);S Hadi;Jurnal Penelitian IPTEKS;1 (2);0;2017;#N/A;8JTMrWI6FdcC;2C4UV_EAAAAJ
720;Lusi, a clastic-dominated geysering system in Indonesia recently explored by surface and subsurface observations (vol 29, pg 13, 2017);K Karyono, A Obermann, M Lupi, M Masturyono, S Hadi, I Syafri, ...;TERRA NOVA;29 (4), 264-264;0;2017;#N/A;WGv8Og3F3KgC;2C4UV_EAAAAJ
721;HUBUNGAN ANTARA PEROKOK AKTIF DENGAN GANGGUAN POLA TIDUR (INSOMNIA) PADA MAHASISWA;K Hakimin, S Hadi, A Sutriningsih;Nursing News: Jurnal Ilmiah Mahasiswa Keperawatan;2 (2);0;2017;#N/A;KqnX2w3egDsC;2C4UV_EAAAAJ
722;UU Lingkungan Hidup antara Rekayasa Sosial dan Kesiapan Masyarakat Indonesia;S Hadi;Jurnal Hukum & Pembangunan;17 (6), 591-595;0;2017;#N/A;rpSJNIKeXWsC;2C4UV_EAAAAJ
723;Peranan Pendidik dalam PLH menurut UU No. 4 tahun 1982;S Hadi;Jurnal Hukum & Pembangunan;16 (2), 169-175;0;2017;#N/A;nOiSByfp82kC;2C4UV_EAAAAJ
724;PENYEDIAAN STOK PRODUKSI PANDE BESI DALAM MEMENUHI PERMINTAAN PASAR REGIONAL;E Sutiarso, I Wijaya, S Hadi;Jurnal Pengabdian Masyarakat IPTEKS;3 (1);0;2017;#N/A;eJjLl3UG7CkC;2C4UV_EAAAAJ
725;KOMUNIKASI KONSELING SEBAGAI MEDIA PARENTIN;S Hadi, DWL Putri;TASÂMUH;14 (2), 145-158;0;2017;#N/A;6LV2YwJzdtgC;2C4UV_EAAAAJ
726;PENYESUAIAN SOSIAL ANAK PENYANDANG TUNANETRA (STUDI KASUS MAHASISWI UIN SUNAN KALIJAGA YOGYAKARTA);S Hadi, Y Hidayati;AL-TAZKIAH;6 (1), 59-70;0;2017;#N/A;qQc65DSaYXMC;2C4UV_EAAAAJ
727;PENINGKATAN KEUNTUNGAN PERAJIN TERASI MELALUI ALIH TEKNOLOGI DI DESA SUMBEREJO KECAMATAN AMBULU KABUPATEN JEMBER;S Hadi, A Alihudin, NF Fauzi;Jurnal Pengabdian Masyarakat IPTEKS;3 (1);0;2017;#N/A;Cy13deThEpcC;2C4UV_EAAAAJ
728;Penggunaan discovery learning dan problem based learning terhadap hasil belajar siswa SMK;RP Harsanti, S Hadi;Journal of Vocational and Work Education;1 (1), 146-160;0;2017;#N/A;_AkkBXT-jcoC;2C4UV_EAAAAJ
729;Standarisasi Kualitas Guru Madrasah Ibtidaiyah dengan Pelatihan Penelitian Tindakan Kelas;M Mukhlas, S Hadi;JPM (Jurnal Pemberdayaan Masyarakat);2 (1), (83-89);0;2017;#N/A;k8to_Y4Q4_EC;2C4UV_EAAAAJ
730;AUTHENTIC ASSESSMENT AND STUDENTS’MATHEMATICAL LITERACY;S Hadi;OPTIMIZING EDUCATIONAL RESEARCH FINDINGS TO IMPROVE THE QUALITY OF LIFE;53;0;2017;#N/A;2MdNiwGT7yoC;2C4UV_EAAAAJ
731;SPF Test from Baccaurea lanceolata Muell. Arg Fruit Isolates;S Hadi, S Wahyuono, A Yuswanto, E Lukitaningsih;Indonesian Journal of Cancer Chemoprevention;8 (1), 38-41;0;2017;#N/A;CRzUtm-VnGAC;2C4UV_EAAAAJ
732;ANALISIS PENGARUH RASIO OVERLAP SUDU TERHAD AP UNJUK KERJA SAVONIUS HORIZONTAL AXIS WATER TURBINE;H Khuluqi, S Hadi, D Danardono;FLYWHEEL: Jurnal Teknik Mesin Untirta;1 (1);0;2017;#N/A;Qh5Z_vBjo80C;2C4UV_EAAAAJ
733;ANALISIS USAHA TANI BUAH JERUK SIAM (CITRUS SUHUENSIS) DAN BUAH NAGA (HYLOCEREUSUNDATUS) DI KABUPATEN BANYUWANGI BAGIAN SELATAN;S Hadi;Prosiding Strengthening Local Communities Facing The Global Era;1 (1);0;2017;#N/A;HoDPlbN_d1QC;2C4UV_EAAAAJ
734;Insights on the structure and activity of Lusi mud edifice from land gravity monitoring.;G Mauri, A Husein, K Karyono, S Hadi, H Prasetyo, M Lupi, A Obermann, ...;EGU General Assembly Conference Abstracts;19, 12614;0;2017;#N/A;CC3C2HR4nz8C;2C4UV_EAAAAJ
735;Linking the Lusi mud eruption dynamics with regional and global seismic activity: a statistical analysis.;M Collignon, Ø Hammer, MJ Fallahi, M Lupi, DW Schmid, H Alwi, S Hadi, ...;EGU General Assembly Conference Abstracts;19, 4822;0;2017;#N/A;lPDSu1ZU3VAC;2C4UV_EAAAAJ
736;Investigating the Watukosek fault system using combined geophysical methods around Lusi eruption site;A Husein, A Mazzini, M Lupi, G Mauri, A Kemna, B Santosa, S Hadi;EGU General Assembly Conference Abstracts;19, 12266;0;2017;#N/A;aNch6Af-aFkC;2C4UV_EAAAAJ
737;The Lusi mud eruption dynamics: constraints from field data.;A Mazzini, A Sciarra, M Lupi, G Mauri, K Karyono, A Husein, I Aquino, ...;EGU General Assembly Conference Abstracts;19, 16046;0;2017;#N/A;Zbx7W2Xs4QsC;2C4UV_EAAAAJ
738;Alat Wet Lay Up Terkontrol Sederhana Dan Analisis Pengaruh Proses Lay Up Terhadap Sifat Mekanik Material Komposit;A Jatmiko, IP Handayani;eProceedings of Engineering;4 (1);0;2017;#N/A;Gb6Hms-Uo9kC;2C4UV_EAAAAJ
739;TIPE-TIPE KESALAHAN KONKORDANSI GRAMATIKAL SINTAKSIS PADA FRASA BAHASA ARAB;S Supardi, S Hadi, S Poedjosoedarmo, S Suhandano;Bahasa dan Seni: Jurnal Bahasa, Sastra, Seni, dan Pengajarannya;45 (1), 1-12;0;2017;#N/A;xEMdJR0kL_sC;2C4UV_EAAAAJ
740;Peningkatan Kemampuan Menulis Laporan Praktikum Menggunakan Penilaian Autentik dengan Balikan dan Pendampingan dalam Pembelajaran IPA;A Afifah, S Hadi, A Fadllan, M Mulyatun;Seminar Nasional MIPA;2016;0;2017;#N/A;LWqeokA2EBkC;2C4UV_EAAAAJ
741;KONTRIBUSI OLAHRAGA TERHADAP INTENSITAS NYERI SENDI PADA LANSIA DI POSYANDU PERMADI KECAMATAN LOWOKWARU KABUPATEN MALANG;SM AF, EMS Wijaya;Care: Jurnal Ilmiah Ilmu Kesehatan;5 (1), 112-122;0;2017;#N/A;g8uWPOAv7ggC;2C4UV_EAAAAJ
742;PENGARUH MODEL PEMBELAJARAN KOOPERATIF STUDENT TEAM ACHIEVEMENT DIVISIONS (STAD) TERHADAP HASIL BELAJAR MATEMATIKA;Y Fatmawati, SA Nasution, S Hadi;DIDAKTIKA TAUHIDI: Jurnal Pendidikan Guru Sekolah Dasar;2 (1);0;2017;#N/A;6ScxedgR18sC;2C4UV_EAAAAJ
743;Analisis Produktivitas Usahatani Tomat di Kabupaten Jember;E Sutiarso, S Hadi;Jurnal Agribest;1 (1);0;2017;#N/A;F0CZgh39Fi0C;2C4UV_EAAAAJ
744;TEKNOLOGI PIROLISIS SEBAGAI SALAH SATU ALTERNATIF BAHAN BAKAR TERBARUKAN;S Hadi;Mekanika;6 (1);0;2017;#N/A;Q17yWvk9gpwC;2C4UV_EAAAAJ
745;PENGARUH TWISTED MULTIPLE WINGLET TERHADAP GAYA LIFT AEROFOIL NACA 0012 PADA ANGKA REYNOLDS RENDAH;S Hadi;Mekanika;6 (2);0;2017;#N/A;S_fw-_riRmcC;2C4UV_EAAAAJ
746;Implementasi Pembelajaran Fiqih di Madrasah Tsanawiyah Pondok Pesantren Nurul Huda Sukaraja OKU Timur;S Hadi;UIN Raden Intan Lampung;;0;2017;#N/A;3BvdIg-l-ZAC;2C4UV_EAAAAJ
747;ANALISIS TAPAK EKOLOGI UNTUK ARAHAN PEMANFAATAN RUANG PULAU LOMBOK;BAR Apriyeni, K Murtilaksono, S Hadi;TATALOKA;19 (1), 68-81;0;2017;#N/A;MSzX15-gZgkC;2C4UV_EAAAAJ
748;Rancang bangun aplikasi penyewaan bus pariwisata berbasis web studi kasus pada cv. Zsn travel;S Hadi;Universitas Pamulang;;0;2017;#N/A;aK62MiYD7mUC;2C4UV_EAAAAJ
749;Wind Turbine Vertical Axis H Rotor Type with 1 KW Capacity at Suwuk Beach, Kebumen;A Gustiantono, DDDP Tjahjana, S Hadi;Mekanika;16 (1);0;2017;#N/A;MDQ-9Oe3GGUC;2C4UV_EAAAAJ
750;KEDUDUKAN PENGADILAN PAJAK DALAM SISTEM PERADILAN DI INDONESIA;R Bravestha, S Hadi;Mimbar Keadilan;1-19;0;2017;#N/A;JoHZYnTS1h4C;2C4UV_EAAAAJ
751;Analisis Praktik Klinik Keperawatan pada Klien Infark Miokard Akut (IMA) non St Elevasi (NSTEMI) dengan Inovasi Intervensi Foot Hand Massage terhadap Intensitas Nyeri Dada di …;S Hadi, W Tri;Universitas Muhammadiyah Kalimantan Timur;;0;2017;#N/A;6xXPb0EiZccC;2C4UV_EAAAAJ
752;Shock Absorption of Bubble Wraps;S Chennamaneni, BVSR Chintalapati, S Malasri, K Dunno;IESTOC;15 (1), 1-5;0;2017;#N/A;1r-w4gtu6w8C;2C4UV_EAAAAJ
753;Analisis Ketimpangan Penyerapan Tenaga Kerja Sektor Industri Pengolahan Di Kabupaten/kota Jawa Timur;W Aprilia, S Hadi;Jurnal Ekonomi Pembangunan;14 (2), 178-189;0;2017;#N/A;jRIwE-1ttnoC;2C4UV_EAAAAJ
754;Preface: International Conference on Engineering, Science and Nanotechnology 2016 (ICESNANO 2016);B Kristiawan, M Anwar, AT Wijayanta, S Hadi, D Danardono, D Ariawan, ...;AIP Conference Proceedings;1788 (1), 010001;0;2017;#N/A;vefPE_iVbj4C;2C4UV_EAAAAJ
755;Group Photo: International Conference on Engineering, Science and Nanotechnology 2016 (ICESNANO 2016);B Kristiawan, M Anwar, AT Wijayanta, S Hadi, D Danardono, D Ariawan, ...;AIP Conference Proceedings;1788 (1), 010002;0;2017;#N/A;z3pV1qEBaUAC;2C4UV_EAAAAJ
756;Feasibility study of high-temperature resistivity measurement apparatus with four-point probe method: Designing, manufacturing, and validating process;S Hadi, AY Indrawan, A Kurniawan, Suyitno;AIP Conference Proceedings;1788 (1), 030135;0;2017;#N/A;k6nH7jlkaTkC;2C4UV_EAAAAJ
757;Aplikasi Pengolahan Citra untuk Deteksi Warna Kulit dengan Segmentasi dan membandingkannya terhadap Manusia Asli dengan Manusia Animasi;DE Pradana, D Sunardiy, S Hadi;Proceedings of the Informatics Conference;2 (3);0;2017;#N/A;uAPFzskPt0AC;2C4UV_EAAAAJ
758;KONTRIBUSI PROGRAM UPSUS PAJALE TERHADAP PENINGKATAN PRODUKSI DAN PENDAPATAN USAHATANI PADI DI DESA KEKERI KECAMATAN GUNUNG SARI KABUPATEN LOMBOK BARAT;S HADI, S HADI;Universitas Mataram;;0;2017;#N/A;Xxrp-jDxsD4C;2C4UV_EAAAAJ
759;ANALISIS PENYEBARAN KEMISKINAN KABUPATEN/KOTA DI SUMATERA;YA Zebua, F Restuhadi, S Hadi;Jurnal Ilmu Lingkungan;11 (2), 116-125;0;2017;#N/A;6_6x9JMR98MC;2C4UV_EAAAAJ
760;HUKUM POSITIF DAN THE LIVING LAW (Eksistensi dan Keberlakuannya dalam Masyarakat);S Hadi;DiH: Jurnal Ilmu Hukum;;0;2017;#N/A;KVXOKlNwS8oC;2C4UV_EAAAAJ
761;Bibliografi Musik di Kalimantan Selatan;S Hadi;Pelataran Seni Jurnal Pendidikan dan Kajian Seni;2 (1);0;2017;#N/A;gNZucvRojEcC;2C4UV_EAAAAJ
762;Apa Itu Pendidikan?;S Hadi;Universitas Lambung Mangkurat;;0;2017;#N/A;dgXhHFWAKKUC;2C4UV_EAAAAJ
763;ANALISIS PERMINTAAN DAGING SAPI DI KABUPATEN LOMBOK UTARA;S HADI;Universitas Mataram;;0;2017;#N/A;IF0FbId8XVwC;2C4UV_EAAAAJ
764;STUDI KOMPOSISI KIMIA KULIT KACANG TANAH (Arachis hypogaea L.) DAN KANDIDAT PEMBAWANYA SEBAGAI AGEN ANTIDIABETES MELLITUS STUDY CHEMICAL COMPOSITION OF PEANUT SHELL (Arachis …;S Hadi;Universitas Mataram;;0;2017;#N/A;x7obfLuV8acC;2C4UV_EAAAAJ
765;The design of high-temperature thermal conductivity measurements apparatus for thin sample size;S Hadi, FA Falah, A Kurniawan;MATEC Web of Conferences;101, 03007;0;2017;#N/A;YXPZ0dOdYS4C;2C4UV_EAAAAJ
766;SOLUSI PERMASALAHAN BANJIR SUNGAI BELIK (SEGMEN PDAM TIRTA MARTA KARANGGAYAM-JL. SAMIRONO) TAHUN 2017;S HADI;Universitas Gadjah Mada;;0;2017;#N/A;S_Qw7xXuMuIC;2C4UV_EAAAAJ
767;IDIOM BAHASA ARAB DAN TERJEMAHANNYA DALAM BAHASA INDONESIA ANALISIS DESKRIPTIF DALAM NOVEL AZH-ZHILLUL-ASWAD DAN BAYANG-BAYANG HITAM KARYA NAJIEB AL-KILANY;LR NURCHOLISHO, S Hadi, IM Thoyib, MA Suhandano;Universitas Gadjah Mada;;0;2017;#N/A;LzOrNEA7mwcC;2C4UV_EAAAAJ
768;Plagiat Checker: Pembangunan Kurikulum MIPA Pendidikan Karakter;S Hadi;FKIP Unlam Press;;0;2017;#N/A;dT4-KZ621vcC;2C4UV_EAAAAJ
769;Plagiat Checker: Ethnopedagogy Pendidikan Berbasis Kearifan Lokal (Pengalaman Gerakan PMRI);S Hadi;FKIP Unlam Press;;0;2017;#N/A;pe4chHNxNLUC;2C4UV_EAAAAJ
770;Pengujian Kandungan Informasi Arus Kas Dan Laba Akuntansi Terhadap Return Saham: Studi Pada Perusahaan LQ45;S Hadi, S Djaddang;JRB-Jurnal Riset Bisnis;1 (1 Oktober), 51-59;0;2017;#N/A;QYmifXMdJWgC;2C4UV_EAAAAJ
771;Peer Review: PENDIDIKAN MATEMATIKA REALISTIK-Teori, Pengembangan dan Implementasinya;S Hadi;Rajawali Pers-Divisi Buku Perguruan Tinggi;;0;2017;#N/A;JavbeY_VQWIC;2C4UV_EAAAAJ
772;TRAINING EFFECTIVENESS OF PPPPTK MATHEMATICS BASED ON TEACHERS’PERFORMANCE AND IMPLEMENTATION OF TEACHERS’CONTINUOUS PROFESSIONAL DEVELOPMENT;G Anggraeni, SH Budiyono;Science (ICEBESS) Proceeding;91;0;2017;#N/A;CLhUwle04lcC;2C4UV_EAAAAJ
773;UPAYA PENINGKATAN KESEJAHTERAAN PETANI LEBAH MADU LUMBANG DENGAN PENDEKATAN TEKNOLOGI DAN PENGUATAN KELEMBAGAAN;E Savitri, A Prayitno, S Hadi;Prosiding Seminar Nasional dan Gelar Produk;2017;0;2017;#N/A;WHBERAHVdrEC;2C4UV_EAAAAJ
774;OPTIMASI FOTOREDUKSI ION Cr (VI) MENGGUNAKAN KATALIS MINERAL ALAM Fe2O3 DAN PENAMBAHAN p-KLOROFENOL;S HADI;Universitas Mataram;;0;2017;#N/A;sYWwZaPVD1oC;2C4UV_EAAAAJ
775;PEMAKAIAN VARIASI PRONOMINA PERSONA KEDUA BAHASA SASAK DESA GEGELANG KECAMATAN LINGSAR LOMBOK BARAT;S Hadi;Universitas Mataram;;0;2017;#N/A;9CGX2owmTHMC;2C4UV_EAAAAJ
776;ANALISIS FAKTOR-FAKTOR DOMINAN YANG MEMPENGARUHI EKONOMI RUMAHTANGGA PETANI PADI SAWAH DI KECAMATAN BATANG TUAKA KABUPATEN INDRAGIRI HILIR;M Chintia, S Hadi, D Bakce;Jurnal Ilmiah Pertanian;14 (1), 12-20;0;2017;#N/A;Lo8V22OuN40C;2C4UV_EAAAAJ
777;PENGARUH IMPLEMENTASI KEPEMIMPINAN, KEAKRABAN, DAN EKSKLUSIVISME TERHADAP KOMITMEN ORGANISASIONAL STUDI DI UNIVERSITAS NAHDLATUL WATHAN MATARAM;S Hadi;JMM UNRAM-MASTER OF MANAGEMENT JOURNAL;6 (4);0;2017;#N/A;qbqt7gslDFUC;2C4UV_EAAAAJ
778;Assessing the Effects of Inter-Regional Spillover and Feedback in Indonesia;S Hadi, A Fauzi, NA Achsani;International Journal of Environmental Problems;13-24;0;2017;#N/A;MNNNGtAgD4EC;2C4UV_EAAAAJ
779;REPRESENTASI EKSISTENSI PEREMPUAN DALAM NOVEL „CANTIK ITU LUKA‟ KARYA EKA KURNIAWAN (KAJIAN SEMIOTIKA KOMUNIKASI ROLAND BARTHES);S HADI;"UPN"" Veteran"" Yogyakarta";;0;2017;#N/A;oldoQiaHq2UC;2C4UV_EAAAAJ
780;Manajemen mutu madrasah ibtidaiyah Berbasis kearifan lokal di;S Hadi;ISLAMUNA: Journal of Islamic Studies;3 (2), 172-194;0;2016;#N/A;ZYsTHYU9jrMC;2C4UV_EAAAAJ
781;PENGEMBANGAN DESAIN PEMBELAJARAN DENGAN MODEL CONTEXTUAL TEACHING AND LEARNING PADA PELAJARAN PENDIDIKAN AGAMA ISLAM SISWA KELAS VII SMP NEGERI 2 ASEMBAGUS;SS Hadi;El-Wasathiya: Jurnal Studi Agama;4 (2), 193-212;0;2016;#N/A;G36d5HCDkJYC;2C4UV_EAAAAJ
782;Pengembangan Video Remediasi Sebagai Tindak Lanjut Feedback Asesmen Formatif Pada Materi Cahaya Dan Alat Optik;M Marsandi, S Kusairi, S Hadi;Edu Sains: Jurnal Pendidikan Sains & Matematika;4 (2);0;2016;#N/A;ybfzIt2tCtgC;2C4UV_EAAAAJ
783;MODEL PENGENDALIAN LINGKUNGAN DALAM PEMBANGUNAN KOTA BARU BERKELANJUTAN;S Hadi, B Pramudya, SH Sutjahjo, S Hadi;Jurnal Teknologi Lingkungan;13 (1), 1-12;0;2016;#N/A;ce2CqMG-AY4C;2C4UV_EAAAAJ
784;Kontribusi Kelincahan dan Kecepatan Reaksi Kaki terhadap Kemampuan Menggiring Bola pada Klub Himadirga Penjaskesrek Fkip Unsyiah;S Hadi, Z Zulfikar, A Abdurrahman;Jurnal Ilmiah Mahasiswa Pendidikan Jasmani, Kesehatan dan Rekreasi;2 (1);0;2016;#N/A;3A3nxV7CjKIC;2C4UV_EAAAAJ
785;PENGARUH SUDUT KELENGKUNGAN SUDU SAVONIUS PADA HORIZONTAL AXIS WATER TURBINE DI ALIRAN DALAM PIPA;TA Sanditya, S Hadi, DDDP Tjahjana;ROTOR;32-35;0;2016;#N/A;bFuYayV9R1gC;2C4UV_EAAAAJ
786;MODEL PEMBELAJARAN NUMBERED HEAD TOGETHER (NHT) UNTUK MENINGKATKAN PERAN AKTIF SISWA BELAJAR MATA PELAJARAN SISTEM REM;S Riyono, S Hadi;TAMAN VOKASI;4 (2), 224-228;0;2016;#N/A;VnuxuLaQPLMC;2C4UV_EAAAAJ
787;Building Economic Intelligence in the Perspective of Islamic Values through a Family Education in Madura;S Hadi;KARSA: Journal of Social and Islamic Culture;24 (2), 205-220;0;2016;#N/A;cB__R-XWw9UC;2C4UV_EAAAAJ
788;Mengantisipasi Kedaluarsaan Lulusan Pendidikan Kejuruan Suatu Tinjauan dari Komponen Manajemen dan Kurikulum;S Hadi;Teknologi Kejuruan: Jurnal Teknologi, Kejuruan, dan Pengajarannya;17 (1);0;2016;#N/A;plAW456RD7MC;2C4UV_EAAAAJ
789;PENGARUH SUDUT PUNTIR SUDU PADA SAVONIUS HORIZONTAL AXIS WATER TURBINE SEMICIRCULAR BLADE APLIKASI ALIRAN DALAM PIPA;S Hadi, MST Purnama, DDDP Tjahjana;FLYWHEEL: Jurnal Teknik Mesin Untirta;2 (1);0;2016;#N/A;djcsc3XHdKAC;2C4UV_EAAAAJ
790;Sundanese ancient manuscript retrieval system comparison of two probability approaches;M Suryani, S Hadi, AMI Nasuha;;2016 International Conference on Informatics and Computing (ICIC), 105-110;0;2016;#N/A;vxA22ZmNLkoC;2C4UV_EAAAAJ
791;The design and preliminary implementation of low-cost brain-computer interface for enable moving of rolling robot;S Hadi, A Sholahuddin, L Rahmawati;;2016 International Conference on Informatics and Computing (ICIC), 283-287;0;2016;#N/A;T8_be82Iz5gC;2C4UV_EAAAAJ
792;Transforming engineering education institutions to be learning organizations;S Hadi;AIP Conference Proceedings;1778 (1), 020004;0;2016;#N/A;3pYxbvHKFu8C;2C4UV_EAAAAJ
793;The effectiveness dual system education program at 3 and 4 year vocational high school on improving mechanical engineering student achievement;Amiruddin, D Kustono, S Hadi, Djuanda;AIP Conference Proceedings;1778 (1), 030037;0;2016;#N/A;JhbybO29vGQC;2C4UV_EAAAAJ
794;Effects of stad and intelligence type cooperative learning method toward english hospitality study result in academy of tourism in medan;AK Ritonga, A Mukhadis, S Hadi, DM Handarini;AIP Conference Proceedings;1778 (1), 030054;0;2016;#N/A;0paDrhnEFY0C;2C4UV_EAAAAJ
795;Strength Analysis of Betelnut Fiber-Reinforced Resin Composite;H Fahmi, S Hadi, FM Kapur;Jurnal Teknik Mesin;6 (2), 86-91;0;2016;#N/A;cSdaV2aYdYsC;2C4UV_EAAAAJ
796;Fabrication and integration of PDMS-glass based microfluidic with optical absorbance measurement device for coliform bacteria detection;MZ Sahdan, NM Salih, M Morsin, MT Asmah, N Nafarizal, B Kristiawan, ...;;2016 2nd International Conference of Industrial, Mechanical, Electrical, and …;0;2016;#N/A;e0LTWoPxLYMC;2C4UV_EAAAAJ
797;Intellectual Capital (IC) Analysis and The Effect to Financial Performance in PT Kalasuba Indonesia (KSI);DE Susilo, A Roifah, S Hadi;Binus Business Review;7 (2), 191-196;0;2016;#N/A;bVQMTfhMCi4C;2C4UV_EAAAAJ
798;PENYULUHAN AGAMA DAN PRODUKTIVITAS MASYARAKAT;M Kholili, S Hadi, S Subejo;KANAL: Jurnal Ilmu Komunikasi;3 (2), 163-178;0;2016;#N/A;FKYJxdYMdFIC;2C4UV_EAAAAJ
799;Desain dan Pembuatan Cetakan Sistem Injeksi untuk Cetakan Plastik Adonan Donat;S Hadi, TNH Murti, SK Sayekti, A Setiawan;INTEK: Jurnal Penelitian;3 (2), 54-61;0;2016;#N/A;cNe27ouKFcQC;2C4UV_EAAAAJ
800;PERKAWINAN BEDA AGAMA ANTARA ‘ILLAT HUKUM DAN MAQĀS'ID ASY-SYARI''AT;S Hadi;Al-Ahwal: Jurnal Hukum Keluarga Islam;1 (1), 65-88;0;2016;#N/A;GFxP56DSvIMC;2C4UV_EAAAAJ
801;Pengembangan Instrumen Virtual Gamelan Banjar;S Hadi, R Irfansyah;Pelataran Seni;1 (2), 195-216;0;2016;#N/A;zxqBrjVgvjwC;2C4UV_EAAAAJ
802;EFEKTIVITAS PENYELESAIAN PERKARA SENGKETA EKONOMI SYARIAH MELALUI MEDIASI DI PENGADILAN AGAMA PURBALINGGA;S Hadi;IAIN Batusangkar;;0;2016;#N/A;w5CyTnyFq80C;2C4UV_EAAAAJ
803;Problematika Pembelajaran Agama Islam Pada Sekolah Dasar Negeri 04 Kalijaga Selatan Kecamatan Aikmel Lombok Timur;S Hadi;Palapa;1 (2), 132-149;0;2016;#N/A;KqW5X_olkfQC;2C4UV_EAAAAJ
